SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
KHAITANELE, BE, 25-Jun-2019, 1.65, 1.60, 1.60, 1.60, 1.60, 1.60, 1.60, 2747, 0.04, 12, -, -
KHAITANLTD, EQ, 25-Jun-2019, 24.40, 22.00, 24.75, 22.00, 23.75, 23.70, 23.63, 335, 0.08, 18, 274, 81.79
KHFM, SM, 25-Jun-2019, 36.05, 36.15, 36.15, 36.15, 36.15, 36.15, 36.15, 6000, 2.17, 2, 6000, 100.00
KICL, EQ, 25-Jun-2019, 1729.30, 1730.00, 1734.05, 1701.00, 1729.30, 1723.50, 1718.94, 9669, 166.20, 91, 9567, 98.95
KILITCH, EQ, 25-Jun-2019, 148.85, 145.30, 152.90, 144.30, 145.00, 144.90, 147.30, 25294, 37.26, 859, 12389, 48.98
KINGFA, EQ, 25-Jun-2019, 608.45, 602.00, 610.00, 595.00, 603.00, 602.20, 603.26, 2801, 16.90, 157, 2055, 73.37
KIOCL, EQ, 25-Jun-2019, 119.15, 121.95, 122.40, 119.10, 120.00, 120.25, 120.55, 4155, 5.01, 187, 2655, 63.90
KIRIINDUS, EQ, 25-Jun-2019, 510.05, 510.10, 513.60, 510.00, 510.00, 510.10, 510.57, 47447, 242.25, 1460, 22485, 47.39
KIRLOSBROS, EQ, 25-Jun-2019, 175.30, 174.70, 177.95, 174.70, 176.00, 176.40, 176.35, 2234, 3.94, 82, 1311, 58.68
KIRLOSENG, EQ, 25-Jun-2019, 190.00, 187.60, 192.80, 187.60, 190.00, 190.10, 190.29, 7173, 13.65, 213, 5521, 76.97
KIRLOSIND, EQ, 25-Jun-2019, 769.65, 775.00, 775.00, 769.10, 769.10, 769.50, 770.33, 210, 1.62, 21, 164, 78.10
KITEX, EQ, 25-Jun-2019, 99.50, 99.70, 100.00, 97.90, 99.50, 99.50, 99.13, 24451, 24.24, 317, 16840, 68.87
KKCL, EQ, 25-Jun-2019, 1154.50, 1168.70, 1179.80, 1133.05, 1179.00, 1174.45, 1157.54, 203, 2.35, 78, 122, 60.10
KMSUGAR, EQ, 25-Jun-2019, 7.30, 7.30, 7.65, 7.15, 7.40, 7.40, 7.40, 93331, 6.90, 246, 67090, 71.88
KNRCON, EQ, 25-Jun-2019, 281.10, 280.00, 281.00, 268.00, 274.95, 274.55, 275.15, 56197, 154.63, 2062, 28990, 51.59
KOHINOOR, EQ, 25-Jun-2019, 16.45, 16.00, 16.65, 16.00, 16.20, 16.20, 16.28, 19033, 3.10, 133, 11141, 58.54
KOKUYOCMLN, EQ, 25-Jun-2019, 78.95, 78.90, 80.00, 77.85, 78.65, 78.90, 78.81, 4785, 3.77, 143, 2767, 57.83
KOLTEPATIL, EQ, 25-Jun-2019, 206.05, 206.40, 211.00, 197.80, 207.00, 206.65, 206.72, 31760, 65.65, 1651, 18466, 58.14
KOPRAN, EQ, 25-Jun-2019, 34.25, 33.70, 34.70, 33.70, 34.40, 34.45, 34.38, 20476, 7.04, 354, 9587, 46.82
KOTAKBANK, EQ, 25-Jun-2019, 1470.60, 1471.85, 1491.25, 1467.00, 1483.10, 1483.90, 1477.19, 2052490, 30319.26, 62961, 1291723, 62.93
KOTAKBKETF, EQ, 25-Jun-2019, 312.83, 313.00, 316.54, 312.00, 315.76, 315.86, 313.96, 6192, 19.44, 134, 3220, 52.00
KOTAKGOLD, EQ, 25-Jun-2019, 296.80, 300.05, 301.90, 298.85, 301.00, 300.95, 300.25, 94146, 282.67, 736, 73710, 78.29
KOTAKNIFTY, EQ, 25-Jun-2019, 120.61, 120.44, 121.75, 120.39, 121.62, 121.62, 121.20, 18921, 22.93, 206, 15181, 80.23
KOTAKNV20, EQ, 25-Jun-2019, 57.90, 57.99, 58.48, 57.55, 58.30, 58.29, 58.12, 14067, 8.18, 153, 12154, 86.40
KOTAKPSUBK, EQ, 25-Jun-2019, 305.01, 307.00, 311.50, 305.00, 310.00, 310.71, 307.44, 2760, 8.49, 80, 1334, 48.33
KOTARISUG, EQ, 25-Jun-2019, 9.65, 9.65, 10.05, 9.65, 9.90, 9.80, 9.82, 4602, 0.45, 24, 3079, 66.91
KOTHARIPET, EQ, 25-Jun-2019, 16.80, 16.80, 17.50, 16.55, 17.50, 17.25, 17.04, 7956, 1.36, 56, 6445, 81.01
KOTHARIPRO, EQ, 25-Jun-2019, 75.55, 74.05, 76.00, 73.75, 75.05, 75.00, 75.30, 824, 0.62, 42, 535, 64.93
KPITTECH, EQ, 25-Jun-2019, 98.60, 96.70, 99.90, 96.70, 99.00, 99.20, 99.01, 199458, 197.48, 11168, 156354, 78.39
KPRMILL, EQ, 25-Jun-2019, 613.25, 606.25, 620.85, 606.25, 612.00, 612.00, 612.37, 17898, 109.60, 966, 10231, 57.16
KRBL, EQ, 25-Jun-2019, 300.30, 303.00, 307.85, 298.50, 299.15, 300.40, 301.38, 131710, 396.95, 2506, 93531, 71.01
KREBSBIO, EQ, 25-Jun-2019, 75.05, 75.50, 78.00, 75.00, 76.00, 76.00, 75.27, 1621, 1.22, 29, 1500, 92.54
KRIDHANINF, EQ, 25-Jun-2019, 10.85, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 16615, 1.72, 95, 16615, 100.00
KSB, EQ, 25-Jun-2019, 695.10, 690.00, 711.15, 690.00, 710.00, 707.00, 705.37, 1989, 14.03, 239, 1372, 68.98
KSCL, EQ, 25-Jun-2019, 469.20, 467.50, 475.85, 464.00, 470.00, 471.70, 471.11, 227734, 1072.88, 5811, 39618, 17.40
KSERASERA, EQ, 25-Jun-2019, 0.10, 0.15, 0.15, 0.10, 0.15, 0.15, 0.13, 525235, 0.70, 148, 280816, 53.46
KSK, EQ, 25-Jun-2019, 0.75, 0.75, 0.75, 0.70, 0.75, 0.75, 0.72, 468989, 3.38, 130, 344442, 73.44
KSL, EQ, 25-Jun-2019, 211.80, 211.25, 211.30, 207.05, 208.30, 208.50, 208.46, 35816, 74.66, 1066, 20446, 57.09
KTIL, EQ, 25-Jun-2019, 36.75, 39.00, 39.85, 36.75, 37.00, 37.00, 37.95, 6477, 2.46, 55, 5553, 85.73
KTKBANK, EQ, 25-Jun-2019, 102.10, 101.80, 105.00, 101.10, 104.25, 104.60, 103.43, 1949272, 2016.15, 12979, 386624, 19.83
KWALITY, EQ, 25-Jun-2019, 3.15, 3.45, 3.45, 3.25, 3.45, 3.45, 3.43, 1076894, 36.96, 1005, 568946, 52.83
L&TFH, EQ, 25-Jun-2019, 113.75, 114.45, 114.45, 111.90, 112.95, 113.15, 112.96, 4888397, 5521.89, 33095, 1376369, 28.16
L&TFINANCE, N4, 25-Jun-2019, 1026.74, 1026.50, 1028.15, 1026.50, 1028.00, 1028.00, 1027.78, 6413, 65.91, 9, 6323, 98.60
L&TFINANCE, N8, 25-Jun-2019, 1030.00, 1030.00, 1030.00, 1025.00, 1029.00, 1029.00, 1029.15, 100, 1.03, 3, 100, 100.00
L&TFINANCE, NK, 25-Jun-2019, 1068.00, 1063.00, 1063.00, 1063.00, 1063.00, 1063.00, 1063.00, 9, 0.10, 1, 9, 100.00
L&TFINANCE, NO, 25-Jun-2019, 1027.00, 1018.05, 1018.05, 1018.05, 1018.05, 1018.05, 1018.05, 41, 0.42, 2, 41, 100.00
L&TFINANCE, NS, 25-Jun-2019, 1002.25, 1025.00, 1025.00, 1025.00, 1025.00, 1025.00, 1025.00, 5, 0.05, 4, 5, 100.00
L&TFINANCE, NU, 25-Jun-2019, 1039.99, 1040.00, 1041.00, 1040.00, 1041.00, 1041.00, 1040.19, 21, 0.22, 4, 21, 100.00
L&TINFRA, N2, 25-Jun-2019, 1821.10, 1825.20, 1826.00, 1825.00, 1826.00, 1826.00, 1825.55, 40, 0.73, 3, 40, 100.00
L&TINFRA, N3, 25-Jun-2019, 1001.00, 1005.00, 1009.89, 1005.00, 1006.50, 1006.50, 1005.73, 30, 0.30, 3, 30, 100.00
L&TINFRA, N4, 25-Jun-2019, 1786.00, 1790.20, 1790.20, 1786.00, 1786.00, 1787.68, 1788.64, 366, 6.55, 14, 366, 100.00
L&TINFRA, N5, 25-Jun-2019, 985.01, 985.00, 987.00, 985.00, 987.00, 987.00, 986.10, 140, 1.38, 9, 140, 100.00
L&TINFRA, N6, 25-Jun-2019, 1865.10, 1850.00, 1875.00, 1850.00, 1870.00, 1870.00, 1869.81, 7234, 135.26, 17, 7070, 97.73
LAKPRE, BZ, 25-Jun-2019, 7.95, 7.60, 7.60, 7.60, 7.60, 7.60, 7.60, 341, 0.03, 6, -, -
LAKSHVILAS, EQ, 25-Jun-2019, 68.80, 69.00, 69.90, 66.80, 67.05, 67.35, 68.04, 1895150, 1289.45, 10038, 850400, 44.87
LALPATHLAB, EQ, 25-Jun-2019, 1171.60, 1174.00, 1175.25, 1150.00, 1160.30, 1159.60, 1166.71, 51426, 599.99, 7502, 22318, 43.40
LAMBODHARA, EQ, 25-Jun-2019, 37.70, 37.75, 38.15, 36.30, 36.85, 37.15, 37.26, 9856, 3.67, 146, 8118, 82.37
LAOPALA, EQ, 25-Jun-2019, 185.00, 183.70, 185.00, 182.00, 183.15, 183.35, 183.70, 8388, 15.41, 383, 4657, 55.52
LASA, EQ, 25-Jun-2019, 14.60, 14.60, 14.70, 14.15, 14.35, 14.35, 14.35, 12177, 1.75, 75, 8850, 72.68
LAURUSLABS, EQ, 25-Jun-2019, 328.95, 326.00, 330.00, 323.05, 328.65, 327.60, 325.92, 21296, 69.41, 1190, 15974, 75.01
LAXMIMACH, EQ, 25-Jun-2019, 5124.20, 5101.05, 5159.90, 5100.00, 5158.00, 5126.70, 5112.50, 2442, 124.85, 527, 1694, 69.37
LEEL, BE, 25-Jun-2019, 7.90, 7.90, 8.25, 7.55, 8.25, 8.15, 7.97, 69894, 5.57, 238, -, -
LEMONTREE, EQ, 25-Jun-2019, 64.90, 65.45, 65.75, 64.00, 64.20, 64.15, 64.55, 685722, 442.63, 4953, 558905, 81.51
LEXUS, SM, 25-Jun-2019, 22.50, 21.50, 21.50, 21.40, 21.45, 21.45, 21.43, 11000, 2.36, 10, 10000, 90.91
LFIC, EQ, 25-Jun-2019, 61.20, 61.05, 61.10, 58.15, 58.15, 58.15, 59.90, 402, 0.24, 5, 256, 63.68
LGBBROSLTD, EQ, 25-Jun-2019, 353.85, 353.35, 364.50, 343.10, 364.00, 355.15, 351.96, 4261, 15.00, 514, 2442, 57.31
LGBFORGE, EQ, 25-Jun-2019, 2.60, 2.55, 3.10, 2.25, 3.10, 3.10, 3.03, 74479, 2.25, 52, 60122, 80.72
LIBAS, SM, 25-Jun-2019, 52.50, 52.50, 52.50, 52.50, 52.50, 52.50, 52.50, 9000, 4.73, 1, 9000, 100.00
LIBERTSHOE, EQ, 25-Jun-2019, 112.80, 112.80, 115.50, 111.60, 113.40, 112.85, 113.16, 44506, 50.36, 996, 15651, 35.17
LICHSGFIN, EQ, 25-Jun-2019, 546.05, 548.10, 555.40, 546.05, 551.00, 550.15, 550.95, 1861393, 10255.39, 47005, 613719, 32.97
LICNETFGSC, EQ, 25-Jun-2019, 19.50, 19.71, 22.99, 19.19, 19.68, 19.48, 20.25, 37691, 7.63, 208, 27321, 72.49
LICNETFN50, EQ, 25-Jun-2019, 122.30, 120.45, 123.20, 120.45, 123.20, 123.20, 121.51, 30, 0.04, 7, 7, 23.33
LICNETFSEN, EQ, 25-Jun-2019, 450.00, 450.00, 450.00, 450.00, 450.00, 450.00, 450.00, 7, 0.03, 5, 7, 100.00
LINCOLN, EQ, 25-Jun-2019, 159.75, 159.00, 160.10, 157.00, 157.80, 157.80, 157.91, 7982, 12.60, 405, 5554, 69.58
LINCPEN, EQ, 25-Jun-2019, 197.65, 197.30, 205.00, 197.30, 199.30, 199.30, 199.32, 681, 1.36, 13, 676, 99.27
LINDEINDIA, EQ, 25-Jun-2019, 500.30, 510.00, 513.80, 501.95, 508.35, 509.15, 506.43, 9365, 47.43, 702, 4902, 52.34
LIQUIDBEES, EQ, 25-Jun-2019, 999.99, 1000.00, 1000.01, 999.96, 1000.00, 1000.00, 1000.00, 779806, 7798.07, 3999, 470132, 60.29
LIQUIDETF, EQ, 25-Jun-2019, 1000.00, 1000.01, 1000.01, 999.99, 1000.01, 1000.00, 1000.00, 19318, 193.18, 149, 14375, 74.41
LOKESHMACH, EQ, 25-Jun-2019, 47.15, 47.20, 49.45, 45.60, 46.75, 46.90, 48.29, 93308, 45.06, 1060, 45345, 48.60
LOTUSEYE, EQ, 25-Jun-2019, 19.25, 21.40, 23.00, 18.70, 19.55, 19.80, 19.21, 14828, 2.85, 90, 9348, 63.04
LOVABLE, EQ, 25-Jun-2019, 74.60, 74.00, 74.30, 72.50, 73.20, 73.15, 72.92, 11403, 8.32, 292, 5551, 48.68
LPDC, EQ, 25-Jun-2019, 2.60, 2.70, 2.70, 2.55, 2.65, 2.65, 2.63, 3344, 0.09, 17, 3344, 100.00
LSIL, EQ, 25-Jun-2019, 0.50, 0.50, 0.55, 0.50, 0.55, 0.55, 0.52, 424656, 2.20, 166, 423554, 99.74
LT, EQ, 25-Jun-2019, 1541.00, 1545.80, 1552.00, 1521.10, 1531.95, 1535.00, 1531.44, 2384122, 36511.34, 70221, 1282907, 53.81
LTI, EQ, 25-Jun-2019, 1712.25, 1709.75, 1734.75, 1702.05, 1726.10, 1722.65, 1725.88, 119544, 2063.19, 4185, 99252, 83.03
LTTS, EQ, 25-Jun-2019, 1750.10, 1707.00, 1725.10, 1704.00, 1713.00, 1716.00, 1716.02, 111909, 1920.38, 9029, 60577, 54.13
LUMAXIND, EQ, 25-Jun-2019, 1279.50, 1278.05, 1279.95, 1225.00, 1240.00, 1248.85, 1249.48, 4340, 54.23, 775, 2851, 65.69
LUMAXTECH, EQ, 25-Jun-2019, 110.25, 110.00, 112.70, 108.10, 109.15, 110.05, 110.82, 9211, 10.21, 267, 5827, 63.26
LUPIN, EQ, 25-Jun-2019, 732.80, 731.00, 758.00, 730.55, 753.60, 754.45, 746.31, 2389911, 17836.15, 63036, 1099964, 46.03
LUXIND, EQ, 25-Jun-2019, 1256.45, 1252.40, 1267.05, 1245.00, 1248.00, 1250.80, 1251.76, 53647, 671.53, 2030, 8139, 15.17
LYKALABS, EQ, 25-Jun-2019, 22.20, 23.30, 23.30, 21.40, 22.70, 22.35, 22.16, 5064, 1.12, 46, 3880, 76.62
LYPSAGEMS, EQ, 25-Jun-2019, 5.20, 5.00, 5.45, 5.00, 5.10, 5.10, 5.16, 5521, 0.28, 29, 3457, 62.62
M&M, EQ, 25-Jun-2019, 634.85, 635.00, 644.65, 635.00, 641.65, 641.65, 641.39, 3352119, 21500.17, 112562, 1948064, 58.11
M&MFIN, EQ, 25-Jun-2019, 389.50, 387.50, 395.85, 387.10, 394.05, 394.60, 392.60, 912897, 3584.06, 34068, 367094, 40.21
M&MFIN, N2, 25-Jun-2019, 1001.75, 1004.00, 1005.45, 1004.00, 1005.45, 1005.45, 1004.04, 205, 2.06, 3, 205, 100.00
M100, EQ, 25-Jun-2019, 18.21, 18.20, 18.35, 18.06, 18.26, 18.25, 18.21, 12699, 2.31, 88, 10118, 79.68
M15RD, MF, 25-Jun-2019, 6.62, 6.66, 6.66, 6.66, 6.66, 6.66, 6.66, 500, 0.03, 1, 500, 100.00
M50, EQ, 25-Jun-2019, 112.94, 115.99, 115.99, 112.67, 113.94, 113.94, 113.89, 598, 0.68, 19, 555, 92.81
MAANALU, EQ, 25-Jun-2019, 82.45, 81.05, 83.80, 80.10, 83.50, 82.30, 82.15, 2376, 1.95, 74, 1383, 58.21
MADHAV, EQ, 25-Jun-2019, 35.05, 34.60, 37.45, 34.55, 34.70, 35.60, 35.72, 800, 0.29, 39, 387, 48.38
MADHUCON, EQ, 25-Jun-2019, 6.10, 6.10, 6.40, 5.85, 6.40, 6.40, 6.21, 47688, 2.96, 82, 35339, 74.10
MADRASFERT, EQ, 25-Jun-2019, 22.15, 22.35, 22.40, 21.65, 22.10, 22.25, 22.15, 50126, 11.10, 281, 23199, 46.28
MAGADSUGAR, EQ, 25-Jun-2019, 179.80, 180.95, 186.00, 175.00, 176.50, 177.05, 178.47, 18057, 32.23, 494, 11199, 62.02
MAGMA, EQ, 25-Jun-2019, 127.30, 126.40, 129.00, 125.20, 128.30, 128.70, 126.12, 854140, 1077.22, 4235, 35304, 4.13
MAGNUM, BE, 25-Jun-2019, 6.00, 5.70, 6.30, 5.70, 5.70, 5.80, 5.87, 17035, 1.00, 48, -, -
MAHABANK, EQ, 25-Jun-2019, 14.90, 14.90, 15.35, 14.70, 15.25, 15.30, 15.12, 400765, 60.58, 978, 219506, 54.77
MAHAPEXLTD, BE, 25-Jun-2019, 82.85, 80.50, 80.50, 78.75, 80.00, 80.00, 78.99, 1032, 0.82, 25, -, -
MAHASTEEL, BE, 25-Jun-2019, 177.30, 168.45, 185.95, 168.45, 176.55, 176.05, 174.79, 15578, 27.23, 212, -, -
MAHESHWARI, EQ, 25-Jun-2019, 263.70, 256.05, 270.00, 256.05, 263.90, 263.95, 262.30, 191985, 503.57, 826, 53487, 27.86
MAHICKRA, SM, 25-Jun-2019, 65.50, 65.75, 66.00, 65.20, 65.20, 65.20, 65.75, 15000, 9.86, 5, 15000, 100.00
MAHINDCIE, EQ, 25-Jun-2019, 230.25, 227.05, 235.50, 225.60, 231.00, 233.05, 230.23, 132125, 304.19, 5024, 88564, 67.03
MAHLIFE, EQ, 25-Jun-2019, 413.10, 410.10, 416.95, 396.05, 400.00, 399.75, 401.69, 41093, 165.07, 1785, 29531, 71.86
MAHLOG, EQ, 25-Jun-2019, 480.65, 483.00, 489.00, 475.95, 481.10, 483.55, 482.12, 8630, 41.61, 439, 6373, 73.85
MAHSCOOTER, EQ, 25-Jun-2019, 4656.60, 4665.00, 4698.00, 4611.00, 4676.00, 4684.65, 4662.92, 5504, 256.65, 886, 4077, 74.07
MAHSEAMLES, EQ, 25-Jun-2019, 439.00, 435.00, 450.00, 431.10, 438.50, 437.40, 434.95, 4963, 21.59, 519, 3165, 63.77
MAITHANALL, EQ, 25-Jun-2019, 571.70, 565.30, 582.00, 565.15, 580.00, 580.30, 576.27, 7111, 40.98, 565, 4304, 60.53
MAJESCO, EQ, 25-Jun-2019, 540.35, 539.00, 543.30, 529.05, 531.00, 531.10, 536.93, 15313, 82.22, 809, 11194, 73.10
MALUPAPER, EQ, 25-Jun-2019, 22.25, 22.00, 22.80, 21.65, 22.80, 22.80, 22.22, 4045, 0.90, 25, 1532, 37.87
MAN50ETF, EQ, 25-Jun-2019, 117.70, 117.70, 118.20, 117.70, 118.20, 118.20, 118.00, 5046, 5.95, 7, 5000, 99.09
MANAKALUCO, EQ, 25-Jun-2019, 5.75, 5.75, 6.50, 5.75, 6.00, 6.00, 6.05, 4668, 0.28, 27, 4592, 98.37
MANAKCOAT, EQ, 25-Jun-2019, 4.20, 4.10, 4.40, 4.10, 4.35, 4.35, 4.31, 1562, 0.07, 11, 1062, 67.99
MANAKSIA, EQ, 25-Jun-2019, 35.00, 34.00, 35.95, 34.00, 35.30, 35.05, 34.83, 19373, 6.75, 115, 16395, 84.63
MANAKSTEEL, EQ, 25-Jun-2019, 17.45, 17.95, 18.00, 17.20, 17.95, 17.95, 17.86, 891, 0.16, 15, 506, 56.79
MANALIPETC, EQ, 25-Jun-2019, 22.40, 22.35, 22.60, 22.20, 22.30, 22.35, 22.41, 65773, 14.74, 285, 44847, 68.18
MANAPPURAM, EQ, 25-Jun-2019, 131.30, 132.15, 142.25, 132.00, 141.35, 141.25, 138.24, 11940670, 16506.45, 56607, 2340548, 19.60
MANGALAM, EQ, 25-Jun-2019, 31.85, 33.30, 33.40, 30.85, 31.50, 31.35, 31.61, 11916, 3.77, 156, 5869, 49.25
MANGCHEFER, EQ, 25-Jun-2019, 36.65, 36.65, 37.90, 36.15, 36.80, 36.90, 36.81, 10335, 3.80, 135, 6243, 60.41
MANGLMCEM, EQ, 25-Jun-2019, 252.85, 254.90, 256.95, 245.00, 246.50, 246.75, 250.23, 13349, 33.40, 755, 4943, 37.03
MANGTIMBER, BE, 25-Jun-2019, 9.80, 9.80, 9.95, 9.40, 9.55, 9.65, 9.45, 1082477, 102.30, 63, -, -
MANINDS, EQ, 25-Jun-2019, 52.05, 51.10, 52.70, 51.10, 52.00, 52.00, 52.00, 44028, 22.89, 411, 29990, 68.12
MANINFRA, EQ, 25-Jun-2019, 29.85, 29.70, 30.50, 29.30, 30.25, 30.30, 30.06, 37961, 11.41, 381, 29603, 77.98
MANPASAND, EQ, 25-Jun-2019, 29.25, 30.70, 30.70, 29.25, 30.70, 30.70, 30.59, 1567650, 479.59, 2199, 834842, 53.25
MANUGRAPH, EQ, 25-Jun-2019, 19.00, 19.00, 19.65, 18.80, 19.30, 19.55, 19.35, 4616, 0.89, 61, 2171, 47.03
MARALOVER, EQ, 25-Jun-2019, 21.50, 21.80, 22.35, 21.25, 21.25, 21.65, 21.67, 1034, 0.22, 27, 673, 65.09
MARATHON, EQ, 25-Jun-2019, 91.05, 88.45, 91.90, 88.40, 91.85, 91.35, 89.95, 3712, 3.34, 78, 2523, 67.97
MARICO, EQ, 25-Jun-2019, 369.40, 369.50, 374.45, 369.00, 370.05, 371.35, 371.48, 1051008, 3904.30, 17963, 517077, 49.20
MARINE, SM, 25-Jun-2019, 102.20, 102.35, 102.35, 101.80, 101.80, 101.80, 102.01, 10000, 10.20, 4, 4000, 40.00
MARKSANS, EQ, 25-Jun-2019, 21.15, 21.10, 21.35, 21.00, 21.05, 21.05, 21.15, 247537, 52.35, 1500, 110171, 44.51
MARSHALL, SM, 25-Jun-2019, 21.50, 20.50, 21.60, 20.50, 21.60, 21.55, 21.20, 9000, 1.91, 3, 6000, 66.67
MARUTI, EQ, 25-Jun-2019, 6459.90, 6459.00, 6540.00, 6427.35, 6509.00, 6522.50, 6501.51, 580392, 37734.26, 55789, 171883, 29.61
MASFIN, EQ, 25-Jun-2019, 595.55, 590.00, 607.95, 590.00, 597.30, 597.80, 597.96, 4584, 27.41, 479, 1625, 35.45
MASKINVEST, BE, 25-Jun-2019, 46.10, 43.80, 43.80, 43.80, 43.80, 43.80, 43.80, 1, 0.00, 1, -, -
MASTEK, EQ, 25-Jun-2019, 469.15, 477.50, 477.50, 460.15, 475.40, 473.70, 470.89, 15163, 71.40, 726, 8311, 54.81
MATRIMONY, EQ, 25-Jun-2019, 622.25, 645.00, 658.40, 620.00, 620.00, 644.90, 646.61, 2620, 16.94, 258, 1783, 68.05
MAWANASUG, EQ, 25-Jun-2019, 45.65, 45.15, 45.45, 44.00, 44.05, 44.25, 44.76, 46828, 20.96, 452, 35013, 74.77
MAXINDIA, EQ, 25-Jun-2019, 67.10, 67.65, 68.15, 65.40, 68.00, 68.00, 67.38, 120963, 81.50, 1424, 74116, 61.27
MAXVIL, EQ, 25-Jun-2019, 44.15, 44.10, 44.35, 42.20, 42.95, 42.80, 43.56, 75286, 32.80, 250, 72126, 95.80
MAYURUNIQ, EQ, 25-Jun-2019, 269.40, 267.00, 282.45, 265.00, 266.30, 266.90, 270.22, 105274, 284.47, 2466, 89911, 85.41
MAZDA, EQ, 25-Jun-2019, 397.90, 394.95, 405.05, 391.85, 400.00, 403.30, 401.69, 749, 3.01, 150, 455, 60.75
MBAPL, SM, 25-Jun-2019, 50.00, 51.00, 51.00, 50.00, 50.00, 50.00, 50.63, 24000, 12.15, 8, 24000, 100.00
MBECL, BE, 25-Jun-2019, 3.45, 3.30, 3.50, 3.30, 3.30, 3.30, 3.39, 102782, 3.48, 56, -, -
MBLINFRA, EQ, 25-Jun-2019, 5.85, 5.70, 6.10, 5.65, 5.90, 5.90, 5.96, 121649, 7.25, 178, 94979, 78.08
MCDHOLDING, EQ, 25-Jun-2019, 19.80, 19.30, 19.95, 19.20, 19.50, 19.50, 19.47, 3502, 0.68, 50, 2654, 75.79
MCDOWELL-N, EQ, 25-Jun-2019, 560.05, 556.50, 562.85, 552.55, 560.70, 560.70, 559.92, 746985, 4182.50, 37872, 363470, 48.66
MCL, SM, 25-Jun-2019, 215.00, 218.00, 222.00, 218.00, 220.00, 220.00, 220.07, 14400, 31.69, 6, 9600, 66.67
MCLEODRUSS, EQ, 25-Jun-2019, 16.25, 15.45, 15.45, 15.45, 15.45, 15.45, 15.45, 205420, 31.74, 394, 205420, 100.00
MCX, EQ, 25-Jun-2019, 788.90, 789.00, 803.00, 789.00, 803.00, 801.35, 797.51, 221861, 1769.36, 8952, 76567, 34.51
MEGASOFT, BE, 25-Jun-2019, 7.45, 7.80, 7.80, 7.10, 7.50, 7.10, 7.15, 11759, 0.84, 69, -, -
MEGH, EQ, 25-Jun-2019, 63.55, 64.00, 64.25, 63.00, 63.15, 63.40, 63.68, 317469, 202.17, 3240, 134586, 42.39
MENONBE, EQ, 25-Jun-2019, 69.45, 70.45, 73.40, 70.45, 73.05, 73.05, 72.34, 20695, 14.97, 2058, 14531, 70.22
MEP, EQ, 25-Jun-2019, 33.90, 33.20, 34.70, 31.80, 32.25, 32.45, 32.89, 1205475, 396.50, 3263, 612594, 50.82
MERCATOR, EQ, 25-Jun-2019, 1.50, 1.45, 1.45, 1.45, 1.45, 1.45, 1.45, 66788, 0.97, 99, 66788, 100.00
METALFORGE, EQ, 25-Jun-2019, 5.05, 5.00, 5.30, 5.00, 5.30, 5.30, 5.26, 8218, 0.43, 36, 6688, 81.38
METKORE, BE, 25-Jun-2019, 0.40, 0.40, 0.40, 0.35, 0.40, 0.40, 0.40, 19051, 0.08, 10, -, -
METROPOLIS, EQ, 25-Jun-2019, 971.90, 971.90, 974.75, 957.75, 963.00, 971.95, 966.49, 9469, 91.52, 914, 1928, 20.36
MFSL, EQ, 25-Jun-2019, 419.15, 418.55, 429.50, 415.95, 422.50, 425.20, 423.62, 148497, 629.07, 3482, 49954, 33.64
MGL, EQ, 25-Jun-2019, 827.90, 823.40, 828.95, 814.90, 823.00, 823.20, 822.72, 424213, 3490.09, 20070, 170328, 40.15
MHHL, SM, 25-Jun-2019, 20.70, 19.70, 19.70, 19.70, 19.70, 19.70, 19.70, 3000, 0.59, 1, 3000, 100.00
MHRIL, EQ, 25-Jun-2019, 225.30, 224.95, 232.90, 224.10, 232.00, 230.20, 226.82, 8134, 18.45, 394, 5987, 73.60
MIC, EQ, 25-Jun-2019, 0.80, 0.80, 0.80, 0.75, 0.75, 0.75, 0.76, 15434, 0.12, 38, 13934, 90.28
MIDHANI, EQ, 25-Jun-2019, 124.60, 124.50, 128.50, 124.10, 126.30, 127.05, 125.28, 258024, 323.24, 1219, 225742, 87.49
MIL, EQ, 25-Jun-2019, 5.00, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 1644, 0.09, 9, 1639, 99.70
MINDACORP, EQ, 25-Jun-2019, 106.60, 106.75, 106.75, 105.05, 105.35, 105.70, 105.65, 28144, 29.73, 643, 16118, 57.27
MINDAIND, EQ, 25-Jun-2019, 319.90, 325.65, 325.65, 312.05, 313.30, 313.55, 316.33, 45084, 142.61, 2112, 25392, 56.32
MINDTECK, EQ, 25-Jun-2019, 38.95, 39.80, 39.80, 37.30, 38.15, 38.65, 38.89, 6464, 2.51, 87, 3419, 52.89
MINDTREE, EQ, 25-Jun-2019, 964.10, 962.10, 962.80, 943.00, 952.00, 952.45, 952.74, 766496, 7302.68, 13384, 330765, 43.15
MIRCELECTR, EQ, 25-Jun-2019, 16.85, 17.00, 17.15, 16.30, 17.05, 16.95, 16.78, 56158, 9.43, 292, 40632, 72.35
